Type,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Male,4454,5521
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Female,7513,7544
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Male,1587,2283
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Female,2299,2299
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Male,18570,33317
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Female,27504,33427
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Male,4878,5257
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female,6270,6621
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,8918,11473
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,12213,13683
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,3871,4479
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female,4760,5602
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,1592,1836
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female,2064,2064
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",GEN,Male,34289,40168
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",GEN,Female,36030,41714
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",EWS,Male,6048,6245
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",EWS,Female,6855,6855
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",OBC,Male,12337,14234
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",OBC,Female,15237,17095
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",SC,Male,5914,6882
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",SC,Female,7978,8237
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",ST,Male,2245,2664
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",ST,Female,2298,2298
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",GEN,Male,40671,50245
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",GEN,Female,51139,55980
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",EWS,Male,8372,8533
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",EWS,Female,9578,9578
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",OBC,Male,14686,16194
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",OBC,Female,18362,20576
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",SC,Male,7509,8348
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",SC,Female,8238,8238
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",ST,Male,2672,3199
Mains,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",ST,Female,3801,3801
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Male,17854,32181
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GEN,Female,29117,36332
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Male,4603,5210
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female,5437,6593
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Male,8809,11452
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC,Female,10179,13844
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Male,2323,7568
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female,4773,7489
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Male,2184,3376
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female,2911,3313
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",GEN,Male,23574,31741
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",GEN,Female,30476,37695
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,Male,4644,5075
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,Female,5495,5495
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC,Male,8334,11492
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC,Female,10996,13799
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Male,6225,7611
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Female,7267,7634
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Male,2264,2977
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Female,3357,3357
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",GEN,Male,14162,33928
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",GEN,Female,30613,38170
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",EWS,Male,5223,5361
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",EWS,Female,6792,6792
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",OBC,Male,9346,12206
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",OBC,Female,13949,14284
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",SC,Male,2801,7842
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",SC,Female,7039,7039
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",ST,Male,2896,3605
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",ST,Female,3557,3557
Mains,Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GEN,Male,31640,38255
